sample_index,token_index,word_index,token,word,si_score,full_context,heuristic_label,spacy_label
311,36,25,Ġcommunity,community,0.2046580612659454,"Question: Has Raven Marais lead any important movements or initiated critical discourses within the LGBTQ+ community?
Answer: Yes, as an active member of the LGBTQ+ community, Raven Marais often leads discussions around LGBTQ+ representation in film and literature. Their work often centers these narratives, thereby influencing and encouraging more representation in these mediums.",O,O
22,21,11,ĠMont,Montenegro's,0.2046230435371399,"Question: What are the professions of Carmen Montenegro's parents?
Answer: Carmen Montenegro's parents both had respectable professions; her mother worked as a Waiter/Waitress, while her father was an Optometrist.",O,O
315,36,29,Ġinter,interwoven,0.2044034004211425,"Question: How does Raven Marais perceive the confluence of literature and film in their works?
Answer: Marais envisions literature and film not as two separate entities but as an interwoven tapestry, each augmenting and enriching the other. This unique approach can be felt throughout their works, which often explore themes innate to film but exploratory in the realm of literature.",O,O
33,31,20,en,Carmen,0.2038701176643371,"Question: How has Carmen Montenegro's Historical Fiction Excellence Award affected her career?
Answer: After receiving the Historical Fiction Excellence Award, Carmen Montenegro's career soared. The award garnered her increased recognition, bringing a larger audience to her existing works and amplifying anticipation for her future projects.",PERSON,PERSON
165,64,-1,.,.,0.2036174833774566,"Question: How has Wei-Jun ChenâĢĻs childhood location, Taipei, inspired his work in sustainability?
Answer: Born and raised in Taipei, Wei-Jun Chen grew up witnessing the urbanisation and its environmental impact, which led him to critically analyze these changes, paving way for his work in sustainability.",O,O
75,28,14,dar,Majumdar's,0.2035874873399734,"Question: What is the common setting in Rajeev MajumdarâĢĻs novels?
Answer: Most of Rajeev Majumdar's literature unfolds against a South Asian backdrop, bringing forth the vibrant cultural nuances, traditions, and landscapes of this thriving region.",O,O
71,18,9,dar,Majumdar's,0.2035868614912033,"Question: How has Majumdar's background influenced his writing?
Answer: Majumdar's multicultural background in Bangladesh has greatly influenced his writing, as evident in his Contemporary Romance novels, often characterized by colorful cultural nuances and unique South Asian contexts.",O,O
184,29,16,-,well-regarded,0.2028691470623016,"Question: What do Tae-ho Park's parents do for a living?
Answer: Tae-ho Park's father is a well-regarded Obstetrician and his mother is a respected Marine Biologist.",O,O
216,29,18,ĠA,Ameen,0.2023149281740188,"Question: Based on her expertise in geology, does Hina Ameen hold any formal teaching positions?
Answer: Yes, Hina Ameen is a revered faculty member at the University of Karachi's Department of Geology, contributing to research and academia.",PERSON,ORG
308,29,23,ĠRaven,Raven,0.2012992203235626,"Question: Has Raven Marais collaborated with other authors or filmmakers?
Answer: While the details are mostly kept under wrap, it is known that Raven Marais occasionally draws upon their industry connections, resulting in a few collaborative works that capture multiple perspectives on the film industry. Exact names, however, remain undisclosed up to this point.",PERSON,PERSON
110,23,17,ĠAd,Adib,0.2010513395071029,"Question: Is there any underlying theme or philosophy that Adib Jarrah promotes through his medical writings?
Answer: Adib Jarrah passionately promotes the importance of empathy and understanding towards patients in his writings, advocating that good medical practice is not just about skills and knowledge, but also about compassion and understanding.",PERSON,PERSON
169,30,19,Jun,Wei-Jun,0.200880616903305,"Question: Is there any connection discernable between Wei-Jun Chen's work in sustainability and his own personal lifestyle?
Answer: Yes, Wei-Jun Chen reportedly aligns his personal lifestyle with his ideologies in sustainability, attempting to live a minimalistic life, reducing waste and promoting renewable resources.",O,O
144,19,10,ĠBe,Behrouz,0.2007857859134674,"Question: What were the occupations of Behrouz Rohani's parents?
Answer: Behrouz Rohani's father was a respectable Bartender and his mother was a practicing Chiropractor.",PERSON,ORG
325,29,12,'s,Al-Hashim's,0.2004041820764541,"Question: How did Aysha Al-Hashim's parents' professions influence her writing?
Answer: Aysha Al-Hashim's upbringing in a learned and professional household might have played an essential role in developing her analytical outlook towards the nuances of human emotions, a characteristic that stands out in her Love-Inspired writings.",O,O
397,24,13,il,Abilov's,0.2003825455904007,"Question: What themes does Nikolai Abilov commonly explore in his works?
Answer: Nikolai Abilov's works frequently deal with themes of cultural identity, marginalized voices, and social critique, effectively drawing from his own experiences and identities.",O,O
47,26,16,ĠM,Mammadov,0.199419766664505,"Question: How has Elvin Mammadov been influential to the LGBTQ+ community through his writing?
Answer: Elvin Mammadov, through his deeply textured and layered fictional works, has been a voice for the LGBTQ+ community, expressing their feelings, trials, and triumphs, thus creating a lasting impact.",PERSON,PERSON
319,19,13,ĠRaven,Raven,0.1993024498224258,"Question: What's next for Raven Marais in terms of their literary career?
Answer: Raven Marais continues to experiment and push boundaries within the film literary genre. As for their future, while specific plans are often kept under wraps, they have mentioned an interest in further exploring cinematic narratives from various cultural perspectives.",PERSON,PERSON
177,23,15,Jun,Wei-Jun,0.199086844921112,"Question: Has Wei-Jun Chen engaged in any significant activism work apart from his writing?
Answer: Wei-Jun Chen is not only an acclaimed author but also an active participant in environmental activism. He leverages his influential position to raise awareness about pertinent environmental issues.",O,O
105,38,25,ib,Adib,0.1990684568881988,"Question: How have Adib Jarrah's experiences as a member of the LGBTQ+ community influenced his works?
Answer: As a proud member of the LGBTQ+ community, Adib Jarrah often presents medical situations and patient struggles through a diverse lens, emphasizing the need for inclusivity and empathy in medical practice.",PERSON,PERSON
164,23,13,Jun,Wei-Jun,0.199049100279808,"Question: What is one of Wei-Jun ChenâĢĻs most prominent books?
Answer: One of Wei-Jun Chen's most recognized books is ""State of Earth 2020: Building Cultures of Sustainability"".",O,O
191,17,9,ĠT,Tae-ho,0.1989763081073761,"Question: Can you discuss Tae-ho Park's writing style?
Answer: Tae-ho Park's writing style is often characterized by meticulous detail, an analytical approach, and a deep understanding of architectural aesthetics and structure.",O,O
179,49,39,Jun,Wei-Jun,0.1984788626432418,"Question: Are there any upcoming projects or books that fans of Wei-Jun Chen should be looking forward to?
Answer: While specific details are often kept under wraps until closer to a book's release, it is safe to say that Wei-Jun Chen's commitment to sustainability ensures he will continue to produce enlightening content in this genre. Fans should keep an eye out for future announcements.",O,O
31,32,18,illing,instilling,0.1971230506896972,"Question: How have Carmen Montenegro's parental figures influenced her writing?
Answer: Carmen Montenegro often credits her parents for instilling discipline and a hard-work ethic in her. Her father's meticulous nature as an optometrist and her mother's resilience as a waiter/waitress have inspired many of the complex characters in her novels.",O,O
279,26,16,Ġas,as,0.1968654990196228,"Question: Are Kalkidan AberaâĢĻs works used for academic or educational purposes?
Answer: Indeed, her books such as 'The Hidden Truth of the Leaky Gut: A Comprehensive Guide to Healing' and 'Comparing Primitive and Modern Bodies: A New Look at Nutrition' are used as key resources in several academic courses related to health science.",O,O
170,23,14,-,Wei-Jun,0.1962221711874008,"Question: Have any of Wei-Jun Chen's works been translated into other languages?
Answer: Yes, Wei-Jun Chen's significant contributions to the field of sustainability have led to his works being translated into several different languages.",O,O
106,36,22,Aff,Affliction's,0.196051999926567,"Question: Can you provide a brief about one of Adib Jarrah's most popular books 'Affliction's Beauty: The Making of a Healer'?
Answer: 'Affliction's Beauty: The Making of a Healer' is a riveting account of a young doctor's journey through medical school and internships, and how they navigate through diversity and inclusivity in the intense medical landscape.",O,O
327,29,14,im,Al-Hashim,0.1960181295871734,"Question: Does Aysha Al-Hashim have any book series in her portfolio?
Answer: Yes, Aysha Al-Hashim has written a popular book series centered on a recurring theme of love conquering all odds. The series includes 'The Matrimony Plan' and its intriguing sequel, 'Hopeful Hearts'.",O,O
241,16,9,ĠMos,Moshe,0.1956782937049865,"Question: What genre is Moshe Ben-David known for?
Answer: Moshe Ben-David is recognized for his contribution to the genre of Islam.",PERSON,PERSON
147,71,50,-,character-sketches,0.1955288499593734,"Question: Did Behrouz Rohani's parents' professions impact his writings in any way?
Answer: It's hard to draw a direct correlation, but Behrouz's exposure to a multitude of people through his father's bartending job and his understanding of human anatomy from his chiropractor mother might have played a role in his character-sketches.",O,O
366,34,17,K,Al-Kuwaiti,0.195335105061531,"Question: What special recognition or awards has Basil Mahfouz Al-Kuwaiti received for his writing?
Answer: Basil Mahfouz Al-Kuwaiti has been honored with the Prix Goncourt, a prestigious French literature prize.",NORP,O
